,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
296,Yaracuy,OOS,Colombia & GT,Dengue GT CO,-2.0795140728408508,False,30
297,Yaracuy,InSample,Colombia & GT,Dengue GT CO,0.4074680297242965,False,30
298,Zulia,OOS,Colombia & GT,Dengue GT CO,-0.8035429381970038,False,30
299,Zulia,InSample,Colombia & GT,Dengue GT CO,0.22681474084744,False,30
300,Amazonas,OOS,Colombia & GT,GT by State - Ven & Col,-0.0616686305381644,False,30
301,Amazonas,InSample,Colombia & GT,GT by State - Ven & Col,0.3266241232145938,False,30
302,Anzoategui,OOS,Colombia & GT,GT by State - Ven & Col,-3.344840079742541,False,30
303,Anzoategui,InSample,Colombia & GT,GT by State - Ven & Col,0.3810027886030737,False,30
304,Apure,OOS,Colombia & GT,GT by State - Ven & Col,0.07736993590526131,False,30
305,Apure,InSample,Colombia & GT,GT by State - Ven & Col,0.2986180103132585,False,30
306,Aragua,OOS,Colombia & GT,GT by State - Ven & Col,-0.13089078382064326,False,30
307,Aragua,InSample,Colombia & GT,GT by State - Ven & Col,0.5828970160064748,False,30
308,Barinas,OOS,Colombia & GT,GT by State - Ven & Col,-2082.999166071351,False,30
309,Barinas,InSample,Colombia & GT,GT by State - Ven & Col,-0.7811930859828641,False,30
310,Bolivar,OOS,Colombia & GT,GT by State - Ven & Col,-0.3021487161869558,False,30
311,Bolivar,InSample,Colombia & GT,GT by State - Ven & Col,0.16942073742374075,False,30
312,Carabobo,OOS,Colombia & GT,GT by State - Ven & Col,-0.15368559014536287,False,30
313,Carabobo,InSample,Colombia & GT,GT by State - Ven & Col,0.4047079975510338,False,30
314,Cojedes,OOS,Colombia & GT by State,GT by State - Ven & Col,-0.10308501383394476,False,30
315,Cojedes,InSample,Colombia & GT by State,GT by State - Ven & Col,0.3941336161366935,False,30
316,Delta Amacuro,OOS,Colombia & GT,GT by State - Ven & Col,0.029411840640429013,False,30
317,Delta Amacuro,InSample,Colombia & GT,GT by State - Ven & Col,0.19940946338044407,False,30
318,Distrito Federal,OOS,Colombia & GT,GT by State - Ven & Col,-1.3102144201682848,False,30
319,Distrito Federal,InSample,Colombia & GT,GT by State - Ven & Col,0.5509785432376937,False,30
320,Falcon,OOS,Colombia & GT by State,GT by State - Ven & Col,-69.42412630968062,False,30
321,Falcon,InSample,Colombia & GT by State,GT by State - Ven & Col,-0.34859932894363,False,30
322,Guarico,OOS,Dengue GT CO,GT by State - Ven & Col,0.0056608882016869755,False,30
323,Guarico,InSample,Dengue GT CO,GT by State - Ven & Col,0.4194623514722222,False,30
324,Lara,OOS,Colombia & GT,GT by State - Ven & Col,-1.212977147940061,False,30
