,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
179,Miranda,InSample,Colombia & GT,Colombia & GT by State,0.7747899039217465,False,32
180,Monagas,OOS,Colombia & GT,Colombia & GT by State,-0.4967350952714167,False,32
181,Monagas,InSample,Colombia & GT,Colombia & GT by State,0.4445634831099701,False,32
182,Nueva Esparta,OOS,Colombia & GT,Colombia & GT by State,-0.009797544899998956,False,32
183,Nueva Esparta,InSample,Colombia & GT,Colombia & GT by State,0.4880107130543441,False,32
184,Portuguesa,OOS,Colombia & GT,Colombia & GT by State,-0.07564519373227507,False,32
185,Portuguesa,InSample,Colombia & GT,Colombia & GT by State,0.44079033341544216,False,32
186,Sucre,OOS,Colombia & GT,Colombia & GT by State,-1.1124229791862241,False,32
187,Sucre,InSample,Colombia & GT,Colombia & GT by State,0.5357009975288418,False,32
188,Tachira,OOS,Colombia & GT,Colombia & GT by State,0.1643831284521915,False,32
189,Tachira,InSample,Colombia & GT,Colombia & GT by State,0.782919714723963,False,32
190,Total,OOS,Colombia & GT,Colombia & GT by State,0.26216812138283296,False,32
191,Total,InSample,Colombia & GT,Colombia & GT by State,0.74519046127472,False,32
192,Trujillo,OOS,Colombia & GT,Colombia & GT by State,0.09841986465412766,False,32
193,Trujillo,InSample,Colombia & GT,Colombia & GT by State,0.5441981989379014,False,32
194,Vargas,OOS,Colombia & GT,Colombia & GT by State,-0.16145766635214498,False,32
195,Vargas,InSample,Colombia & GT,Colombia & GT by State,0.6021543482329019,False,32
196,Yaracuy,OOS,Colombia & GT,Colombia & GT by State,0.17060817457656066,False,32
197,Yaracuy,InSample,Colombia & GT,Colombia & GT by State,0.6034516816306514,False,32
198,Zulia,OOS,Colombia & GT,Colombia & GT by State,-0.588107735110666,False,32
199,Zulia,InSample,Colombia & GT,Colombia & GT by State,0.3614598516395362,False,32
200,Amazonas,OOS,Colombia & GT,Colombia & GT by Symptom,0.2067000209340764,False,32
201,Amazonas,InSample,Colombia & GT,Colombia & GT by Symptom,0.44233978123356055,False,32
202,Anzoategui,OOS,Colombia & GT,Colombia & GT by Symptom,-6.901198711042446,False,32
203,Anzoategui,InSample,Colombia & GT,Colombia & GT by Symptom,0.4118615598691648,False,32
204,Apure,OOS,Colombia & GT,Colombia & GT by Symptom,0.1191693466012692,False,32
205,Apure,InSample,Colombia & GT,Colombia & GT by Symptom,0.3863003802503128,False,32
206,Aragua,OOS,Colombia & GT by State,Colombia & GT by Symptom,-0.6076707707224507,False,32
207,Aragua,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.5766970443043742,False,32
208,Barinas,OOS,Colombia & GT,Colombia & GT by Symptom,-2.438929046041622,False,32
209,Barinas,InSample,Colombia & GT,Colombia & GT by Symptom,0.3501737913876363,False,32
210,Bolivar,OOS,Colombia & GT,Colombia & GT by Symptom,-0.027151365765871738,False,32
211,Bolivar,InSample,Colombia & GT,Colombia & GT by Symptom,-0.5063877629135465,False,32
212,Carabobo,OOS,Colombia & GT,Colombia & GT by Symptom,-0.6145481078293413,False,32
213,Carabobo,InSample,Colombia & GT,Colombia & GT by Symptom,0.5118451989229462,False,32
214,Cojedes,OOS,Colombia & GT by State,Colombia & GT by Symptom,-0.028060399588940355,False,32
215,Cojedes,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.4710147859547366,False,32
216,Delta Amacuro,OOS,Colombia & GT,Colombia & GT by Symptom,0.26542526826062585,False,32
217,Delta Amacuro,InSample,Colombia & GT,Colombia & GT by Symptom,0.4156795963294752,False,32
218,Distrito Federal,OOS,Colombia & GT,Colombia & GT by Symptom,0.07814551946559423,False,32
219,Distrito Federal,InSample,Colombia & GT,Colombia & GT by Symptom,0.6613573342985433,False,32
220,Falcon,OOS,Colombia & GT,Colombia & GT by Symptom,-2.1360837514569484,False,32
221,Falcon,InSample,Colombia & GT,Colombia & GT by Symptom,0.15243794622749296,False,32
222,Guarico,OOS,Colombia & GT,Colombia & GT by Symptom,-0.22150961416693504,False,32
223,Guarico,InSample,Colombia & GT,Colombia & GT by Symptom,0.433231126509077,False,32
224,Lara,OOS,Colombia & GT,Colombia & GT by Symptom,0.17681678161141834,False,32
225,Lara,InSample,Colombia & GT,Colombia & GT by Symptom,0.6287844548540107,False,32
226,Merida,OOS,Colombia & GT,Colombia & GT by Symptom,-0.05130277608716893,False,32
227,Merida,InSample,Colombia & GT,Colombia & GT by Symptom,0.7115170836358949,False,32
228,Miranda,OOS,Colombia & GT,Colombia & GT by Symptom,-0.3560204524445747,False,32
